           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 253      3   0.1     28   0.5   5457  92.7        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 254      3   0.1     21   0.4   5460  92.7        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:MAKE-FUNCTION-SET)
 255      3   0.1     16   0.3   5463  92.8        -  SB-THREAD::CALL-WITH-RECURSIVE-SYSTEM-LOCK/WITHOUT-GCING
 256      3   0.1     14   0.2   5466  92.8        -  (FLET #:WRAPPER634 :IN VARJO.INTERNALS::FIND-FUNCTIONS-IN-SET-FOR-ARGS)
 257      3   0.1     11   0.2   5469  92.9        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/misc.lisp")
 258      3   0.1     10   0.2   5472  93.0        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 259      3   0.1      9   0.2   5475  93.0        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::FUNC-NEED-ARGUMENTS-COMPILEDP (VARJO.INTERNALS:V-FUNCTION))
 260      3   0.1      8   0.1   5478  93.1        -  (SB-PCL::EMF VARJO.INTERNALS:COPY-COMPILED)
 261      3   0.1      7   0.1   5481  93.1        -  VARJO.INTERNALS:BUILD-FUNCTION
 262      3   0.1      7   0.1   5484  93.2        -  VARJO.INTERNALS::FUNCTION-RETURN-SPEC-DOESNT-NEED-FLOW-IDS
 263      3   0.1      7   0.1   5487  93.2        -  (SB-PCL::FAST-METHOD FLOW-IDS (VARJO.INTERNALS:COMPILED))
 264      3   0.1      6   0.1   5490  93.3        -  SB-IMPL::%FIND-SYMBOL
 265      3   0.1      6   0.1   5493  93.3        -  SEARCH
 266      3   0.1      5   0.1   5496  93.4        -  VARJO.INTERNALS::SPECIAL-ARG-MATCHP
 267      3   0.1      5   0.1   5499  93.4        -  (FLET #:WRAPPER234 :IN VARJO.INTERNALS:JOIN-GLSL-CHUNKS)
 268      3   0.1      5   0.1   5502  93.5        -  SB-KERNEL:%MEMBER-KEY
 269      3   0.1      5   0.1   5505  93.5        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.|))
 270      3   0.1      5   0.1   5508  93.6        -  VARJO.INTERNALS::SINGULAR-FLOW-ID-P
 271      3   0.1      5   0.1   5511  93.6        -  SB-KERNEL:%MEMBER
 272      3   0.1      3   0.1   5514  93.7        -  "foreign function __nanosleep"
 273      3   0.1      3   0.1   5517  93.7        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:JOIN-GLSL-CHUNKS)
 274      3   0.1      3   0.1   5520  93.8        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:JOIN-GLSL-OF-COMPILED)
 275      3   0.1      3   0.1   5523  93.8        -  (SB-PCL::FAST-METHOD PRINT-OBJECT (VECTOR T))
 276      3   0.1      3   0.1   5526  93.9        -  SB-FORMAT::MAKE-FORMAT-DIRECTIVE
 277      3   0.1      3   0.1   5529  93.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::HOLDS-OPAQUE-DATA-P (T))
 278      3   0.1      3   0.1   5532  94.0        -  (LABELS VARJO.INTERNALS::IEQL :IN VARJO.INTERNALS::LIKELY-RECURSION-P)
 279      3   0.1      3   0.1   5535  94.0        -  VARJO.INTERNALS::ASSERT-FLOW-ID-SINGULARITY
 280      3   0.1      3   0.1   5538  94.1        -  SB-KERNEL:TWO-ARG-=
 281      3   0.1      3   0.1   5541  94.1        -  SB-KERNEL:OUTPUT-UGLY-OBJECT
 282      3   0.1      3   0.1   5544  94.2        -  CLASS-OF
 283      3   0.1      3   0.1   5547  94.2        -  (LAMBDA (&REST ALEXANDRIA.0.DEV::MORE) :IN ALEXANDRIA.0.DEV:RCURRY)
 284      3   0.1      3   0.1   5550  94.3        -  (LAMBDA (SB-PCL::NV SB-KERNEL:INSTANCE) :IN SB-PCL::MAKE-OPTIMIZED-STD-WRITER-METHOD-FUNCTION)
 285      3   0.1      3   0.1   5553  94.3        -  SB-IMPL::OUTPUT-CHARACTER
 286      3   0.1      3   0.1   5556  94.4        -  SB-IMPL::VECTOR-TO-LIST*
 287      2   0.0   4876  82.8   5558  94.4        -  VARJO.INTERNALS::MAKE-REGULAR-FUNCTION
 288      2   0.0   4737  80.5   5560  94.4        -  VARI.CL::VS-PROGN
 289      2   0.0   4717  80.1   5562  94.5        -  VARJO.INTERNALS:COMPILE-PROGN
 290      2   0.0   2108  35.8   5564  94.5        -  VARJO.INTERNALS:TRY-COMPILE-ARG
 291      2   0.0    617  10.5   5566  94.5        -  VARJO.INTERNALS::COMPILE-CALL-FORM
 292      2   0.0    490   8.3   5568  94.6        -  VARJO.INTERNALS::COMPILE-REGULAR-FUNCTION-CALL
 293      2   0.0    359   6.1   5570  94.6        -  VARI.CL::VS-VALUES
 294      2   0.0    212   3.6   5572  94.6        -  VARJO.INTERNALS::POST-PROCESS-FUNC-AST
 295      2   0.0    185   3.1   5574  94.7        -  VARJO.INTERNALS::ADD-GLSL-VARS
 296      2   0.0    120   2.0   5576  94.7        -  VARJO.INTERNALS::V-VARIABLE->CODE-OBJ
 297      2   0.0    109   1.9   5578  94.8        -  (LABELS VARJO.INTERNALS::WALK-NODE :IN VARJO.INTERNALS::WALK-AST)
 298      2   0.0     44   0.7   5580  94.8        -  VARI.CL::VS-AREF
 299      2   0.0     38   0.6   5582  94.8        -  VARJO.INTERNALS::MERGE-IN-PREVIOUS-STAGE-ARGS
 300      2   0.0     31   0.5   5584  94.9        -  VARJO.INTERNALS::%VALIDATE-VAR-TYPES
 301      2   0.0     27   0.5   5586  94.9        -  VARJO.INTERNALS::GET-VERSION-FROM-CONTEXT-LIST
 302      2   0.0     25   0.4   5588  94.9        -  VARJO.INTERNALS::WRITE-INTERFACE-BLOCK
 303      2   0.0     19   0.3   5590  95.0        -  CL-PPCRE:REGEX-REPLACE
 304      2   0.0     18   0.3   5592  95.0        -  VARJO.INTERNALS:%GEN-ASSIGNMENT-STRING
 305      2   0.0     17   0.3   5594  95.0        -  (LAMBDA (SB-IMPL::BUFFER SB-IMPL::FROM) :IN GET-OUTPUT-STREAM-STRING)
 306      2   0.0     15   0.3   5596  95.1        -  (SB-PCL::FAST-METHOD CL-PPCRE:SCAN (FUNCTION T))
 307      2   0.0     11   0.2   5598  95.1        -  VARJO.INTERNALS:%MERGE-MULTI-ENV-PROGN
 308      2   0.0     10   0.2   5600  95.1        -  VARJO.INTERNALS::MERGE-RETURN-SETS
 309      2   0.0     10   0.2   5602  95.2        -  (LAMBDA (STRING CL-PPCRE::START CL-PPCRE::END) :IN CL-PPCRE::CREATE-SCANNER-AUX)
 310      2   0.0      9   0.2   5604  95.2        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 311      2   0.0      8   0.1   5606  95.2        -  VARJO.INTERNALS:V-RETURNED-P
 312      2   0.0      7   0.1   5608  95.3        -  VARJO.INTERNALS::GEN-VARIABLE-STRING
 313      2   0.0      7   0.1   5610  95.3        -  VARJO.INTERNALS::GEN-FUNCTION-TRANSFORM
 314      2   0.0      5   0.1   5612  95.3        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::&REST-POS (LIST))
 315      2   0.0      4   0.1   5614  95.4        -  SB-KERNEL:LIST-SUBSEQ*
 316      2   0.0      4   0.1   5616  95.4        -  VARJO.INTERNALS:ENV-DEPTH
 317      2   0.0      4   0.1   5618  95.4        -  VARJO.INTERNALS:EXTRACT-DECLARES
 318      2   0.0      3   0.1   5620  95.5        -  (SB-PCL::FAST-METHOD V-ELEMENT-TYPE (V-CONTAINER))
 319      2   0.0      3   0.1   5622  95.5        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:V-DISCARDED-P)
 320      2   0.0      3   0.1   5624  95.5        -  VARJO.INTERNALS::MULTI-RETURN-FUNCTION-P
 321      2   0.0      3   0.1   5626  95.6        -  VARJO.INTERNALS::%PROCESS-PRIMITIVE-TYPE
 322      2   0.0      3   0.1   5628  95.6        -  (FLET SB-IMPL::%DOWNCASE :IN "SYS:SRC;CODE;STRING.LISP")
 323      2   0.0      3   0.1   5630  95.6        -  (SB-PCL::FAST-METHOD V-TYPE-EQ (V-ARRAY V-ARRAY))
 324      2   0.0      3   0.1   5632  95.7        -  (LABELS VARJO.INTERNALS::FORCE-FLOW-ID :IN VARJO.INTERNALS::RESOLVE-FUNC-SET)
 325      2   0.0      3   0.1   5634  95.7        -  (LAMBDA (VARJO.INTERNALS:P-ENV VARI.CL::BINDING) :IN VARI.CL::VS-LET)
 326      2   0.0      3   0.1   5636  95.7        -  WRITE-CHAR
 327      2   0.0      3   0.1   5638  95.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::POST-INITIALISE (V-ARRAY))
 328      2   0.0      3   0.1   5640  95.8        -  SB-IMPL::STRING-OUCH
 329      2   0.0      2   0.0   5642  95.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:V-VOIDP (VARJO.INTERNALS:COMPILED))
 330      2   0.0      2   0.0   5644  95.9        -  SB-EXT:FLOAT-INFINITY-P
 331      2   0.0      2   0.0   5646  95.9        -  (FLET SB-THREAD::WITH-RECURSIVE-SYSTEM-LOCK-THUNK :IN SB-KERNEL:%PUTHASH)
 332      2   0.0      2   0.0   5648  95.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.| SB-PCL::|.P5.|))
 333      2   0.0      2   0.0   5650  96.0        -  SB-KERNEL:HAIRY-DATA-VECTOR-SET/CHECK-BOUNDS
 334      2   0.0      2   0.0   5652  96.0        -  (LAMBDA NIL :IN SB-KERNEL:OUTPUT-OBJECT)
 335      2   0.0      2   0.0   5654  96.0        -  "PPRINT-DATA-LIST-P"
 336      2   0.0      2   0.0   5656  96.1        -  (SB-IMPL::OPTIMIZED-DATA-VECTOR-SET BASE-CHAR)
 337      2   0.0      2   0.0   5658  96.1        -  SB-KERNEL:ARRAY-UNDERLYING-WIDETAG
 338      2   0.0      2   0.0   5660  96.1        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 339      2   0.0      2   0.0   5662  96.2        -  "PPRINT-MACRO-CALL-P"
 340      2   0.0      2   0.0   5664  96.2        -  (SB-IMPL::OPTIMIZED-DATA-VECTOR-SET CHARACTER)
 341      2   0.0      2   0.0   5666  96.2        -  SB-KERNEL:VECTOR-SUBSEQ*
 342      2   0.0      2   0.0   5668  96.3        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 343      2   0.0      2   0.0   5670  96.3        -  VARJO.INTERNALS::ADD-RESERVED-LISP-NAME
 344      2   0.0      2   0.0   5672  96.3        -  ALEXANDRIA.0.DEV:RCURRY
 345      2   0.0      2   0.0   5674  96.4        -  SB-KERNEL:%SP-STRING-COMPARE
 346      2   0.0      2   0.0   5676  96.4        -  BUTLAST
 347      2   0.0      2   0.0   5678  96.4        -  (LAMBDA (#:FORM-VAR1 #:G-ENV2) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/special-operators/assignment.lisp")
 348      2   0.0      2   0.0   5680  96.5        -  STRING
 349      2   0.0      2   0.0   5682  96.5        -  VARJO.INTERNALS::REPLACE-CHAR-IN-NAME
 350      2   0.0      2   0.0   5684  96.6        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 351      2   0.0      2   0.0   5686  96.6        -  SB-FORMAT::PARSE-DIRECTIVE
 352      2   0.0      2   0.0   5688  96.6        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.|))
 353      2   0.0      2   0.0   5690  96.7        -  VARJO.INTERNALS::SERIALIZE-NODE
 354      2   0.0      2   0.0   5692  96.7        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|) :IN "/home/baggers/.cache/common-lisp/sbcl-1.3.14-linux-x64/home/baggers/quicklisp/local-projects/the-works/rtg-math/vari/functions.fasl")
 355      2   0.0      2   0.0   5694  96.7        -  SB-KERNEL:TWO-ARG->
 356      2   0.0      2   0.0   5696  96.8        -  (SB-PCL::EMF CL-PPCRE:SCAN)
 357      2   0.0      2   0.0   5698  96.8        -  LIST
 358      2   0.0      2   0.0   5700  96.8        -  (FLET SB-IMPL::FAST-NTHCDR :IN NTHCDR)
 359      2   0.0      2   0.0   5702  96.9        -  (SB-PCL::FAST-METHOD V-ELEMENT-TYPE (V-BLOCK-ARRAY))
 360      2   0.0      2   0.0   5704  96.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.|))
 361      2   0.0      2   0.0   5706  96.9        -  (LAMBDA NIL :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 362      2   0.0      2   0.0   5708  97.0        -  (LAMBDA (&OPTIONAL VARJO.INTERNALS::X) :IN VARJO.INTERNALS::%MAKE-FLOW-ID-SOURCE-FUNC)
 364      2   0.0      2   0.0   5712  97.0        -  (LAMBDA (VARJO.INTERNALS::X) :IN VARJO.INTERNALS::FIND-FUNCTIONS-IN-SET-FOR-ARGS)
 365      2   0.0      2   0.0   5714  97.1        -  VARJO.INTERNALS:GLSL-CHUNK-EMPTYP
 366      2   0.0      2   0.0   5716  97.1        -  ALEXANDRIA.0.DEV:HASH-TABLE-VALUES
 367      2   0.0      2   0.0   5718  97.1        -  "PPRINT-FUN-CALL-P"
 368      2   0.0      2   0.0   5720  97.2        -  SB-IMPL::EQ-HASH
 369      2   0.0      2   0.0   5722  97.2        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 370      2   0.0      2   0.0   5724  97.2        -  (LAMBDA (#:FORM-VAR48 #:G-ENV49) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 371      2   0.0      2   0.0   5726  97.3        -  REVERSE
 372      2   0.0      2   0.0   5728  97.3        -  SORT
 373      2   0.0      2   0.0   5730  97.3        -  VARJO.INTERNALS::%MAKE-GLSL-LINE
 374      1   0.0   5737  97.5   5731  97.3        -  (LAMBDA NIL :IN NOPE)
 375      1   0.0   2133  36.2   5732  97.4        -  VARI.CL::VS-LABELS
 376      1   0.0    412   7.0   5733  97.4        -  VARI.CL::VS-%MODIFY-PLACE
 377      1   0.0    401   6.8   5734  97.4        -  VARI.CL::VS-EMIT-DATA
 378      1   0.0    144   2.4   5735  97.4        -  VARI.CL::%VALUES-FOR-EMIT
 379      1   0.0    112   1.9   5736  97.4        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::CAST-CODE-INNER (T T T))
 380      1   0.0     88   1.5   5737  97.5        -  (LABELS VARJO.INTERNALS::CALC-SECONDARY-SCORE :IN VARJO.INTERNALS::BASIC-ARG-MATCHP)
 381      1   0.0     80   1.4   5738  97.5        -  VARI.CL::VS-%GLSL-EXPR
 382      1   0.0     74   1.3   5739  97.5        -  VARJO.INTERNALS::PROCESS-REGULAR-UNIFORM
 383      1   0.0     73   1.2   5740  97.5        -  VARJO.INTERNALS::TYPIFY-CODE
 384      1   0.0     71   1.2   5741  97.5        -  SB-IMPL::%MAP-TO-LIST
 385      1   0.0     57   1.0   5742  97.5        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::%ADD-SYMBOL-BINDING (T VARJO.INTERNALS:V-VALUE VARJO.INTERNALS:BASE-ENVIRONMENT))
 386      1   0.0     52   0.9   5743  97.6        -  VARI.CL::VS-IF
 387      1   0.0     46   0.8   5744  97.6        -  VARJO.INTERNALS::%CALC-FLOW-ID-GIVEN-ARGS
 388      1   0.0     45   0.8   5745  97.6        -  VARJO.INTERNALS::%GET-FREE-GLSL-NAME
 389      1   0.0     42   0.7   5746  97.6        -  VARJO.INTERNALS::COMPILE-SYMBOL
 390      1   0.0     39   0.7   5747  97.6        -  VARJO.INTERNALS::GEN-NUMBER-STRING
 391      1   0.0     38   0.6   5748  97.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:REPLACE-FLOW-ID (V-TYPE VARJO.INTERNALS:FLOW-IDENTIFIER))
 392      1   0.0     33   0.6   5749  97.7        -  (LABELS VARJO.UTILS::F :IN VARJO.UTILS:POSITIONS-IF)
 393      1   0.0     31   0.5   5750  97.7        -  VARJO.INTERNALS:JOIN-GLSL-OF-COMPILED
 394      1   0.0     24   0.4   5751  97.7        -  VARJO.INTERNALS:END-LINE-STR
 395      1   0.0     18   0.3   5752  97.7        -  VARJO.INTERNALS::ADD-LISP->GLSL-NAME-MAPPING
 396      1   0.0     16   0.3   5753  97.7        -  VARJO.INTERNALS::GEN-OUT-VARS
 397      1   0.0     16   0.3   5754  97.7        -  (LABELS VARJO.INTERNALS::WALK-NODE :IN VARJO.INTERNALS::POST-PROCESS-FUNC-AST)
 398      1   0.0     15   0.3   5755  97.8        -  VARJO.UTILS:FIND-DUPLICATES
 399      1   0.0     14   0.2   5756  97.8        -  VARJO.INTERNALS::FLOW-ID+META!
 400      1   0.0     14   0.2   5757  97.8        -  VARJO.INTERNALS::GEN-OUT-VAR-STRING
 401      1   0.0     13   0.2   5758  97.8        -  VARJO.INTERNALS::EXPAND-ARGUMENT-SPEC
 402      1   0.0     13   0.2   5759  97.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:QUALIFY-TYPE (V-TYPE T))
 403      1   0.0     12   0.2   5760  97.8        -  SB-IMPL::LIST-REMOVE-DUPLICATES*
 404      1   0.0     11   0.2   5761  97.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:V-MAKE-VALUE (V-TYPE T))
 405      1   0.0     11   0.2   5762  97.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:NTH-RETURN-NAME (T FRAGMENT-STAGE))
 406      1   0.0     10   0.2   5763  97.9        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:ID~=)
 407      1   0.0     10   0.2   5764  97.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::APPLY-SCOPE-RULES (T T T))
 408      1   0.0      9   0.2   5765  97.9        -  (LAMBDA (#:FORM-VAR0 #:G-ENV1) :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/special-operators/inline-code.lisp")
 409      1   0.0      8   0.1   5766  97.9        -  INTERN
 410      1   0.0      8   0.1   5767  98.0        -  (FLET #:WRAPPER1437 :IN VARJO.INTERNALS::%VALID-FOR-CONTEXTP)
 411      1   0.0      8   0.1   5768  98.0        -  VARJO.INTERNALS::%MAKE-BASE-ENVIRONMENT
 412      1   0.0      8   0.1   5769  98.0        -  VARJO.INTERNALS::ADD-LISP-NAME
 413      1   0.0      7   0.1   5770  98.0        -  SUBTYPEP
 414      1   0.0      7   0.1   5771  98.0        -  VARJO.INTERNALS::CAST-CODE
 415      1   0.0      7   0.1   5772  98.0        -  VARJO.INTERNALS::PACKAGE-AS-FINAL-RESULT-OBJECT
 416      1   0.0      7   0.1   5773  98.1        -  FIND-MUTUAL-CAST-TYPE
 417      1   0.0      6   0.1   5774  98.1        -  (FLET #:WRAPPER5 :IN VARJO.INTERNALS:MAKE-COMPILED)
 418      1   0.0      6   0.1   5775  98.1        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 419      1   0.0      6   0.1   5776  98.1        -  VARJO.INTERNALS:V-DISCARDED-P
 420      1   0.0      5   0.1   5777  98.1        -  (LAMBDA (SB-PCL::|.P0.|))
 421      1   0.0      5   0.1   5778  98.1        -  (LABELS VARJO.INTERNALS::EMPTY-P :IN VARJO.INTERNALS::REMOVE-EMPTY)
 422      1   0.0      5   0.1   5779  98.2        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::OUT-BLOCK-NAME-FOR (VARJO.INTERNALS:STAGE))
 423      1   0.0      5   0.1   5780  98.2        -  VARJO.INTERNALS::LIKELY-RECURSION-P
 424      1   0.0      5   0.1   5781  98.2        -  ALEXANDRIA.0.DEV:FLATTEN
 425      1   0.0      5   0.1   5782  98.2        -  SB-IMPL::FLONUM-TO-DIGITS
 426      1   0.0      5   0.1   5783  98.2        -  VARJO.INTERNALS::CHECK-ORDER
 427      1   0.0      4   0.1   5784  98.3        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::V-MAKE-TYPE (V-ARRAY T))
 428      1   0.0      4   0.1   5785  98.3        -  (LAMBDA (SB-PCL::|.P0.|))
 429      1   0.0      4   0.1   5786  98.3        -  SB-IMPL::GENERIC-STRING-TRIM
 430      1   0.0      4   0.1   5787  98.3        -  VARJO.INTERNALS::PROCESS-PRIMITIVE-TYPE
 431      1   0.0      4   0.1   5788  98.3        -  VARJO.INTERNALS::CODE-OBJ-READ-ONLY-P
 432      1   0.0      4   0.1   5789  98.3        -  SB-KERNEL:%FIND-POSITION-IF-NOT
 433      1   0.0      4   0.1   5790  98.4        -  (SB-PCL::FAST-METHOD V-TYPE-EQ (V-BLOCK-ARRAY V-BLOCK-ARRAY))
 434      1   0.0      4   0.1   5791  98.4        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:SIGNATURES (VARJO.INTERNALS::ENVIRONMENT))
 435      1   0.0      3   0.1   5792  98.4        -  SB-IMPL::VECTOR-SUBSEQ-DISPATCH/SIMPLE-CHARACTER-STRING
 436      1   0.0      3   0.1   5793  98.4        -  SB-KERNEL:%CONCATENATE-TO-STRING
 437      1   0.0      3   0.1   5794  98.4        -  (LAMBDA (SB-PCL::|.P0.|))
 438      1   0.0      3   0.1   5795  98.4        -  UIOP/UTILITY:STRING-PREFIX-P
 439      1   0.0      3   0.1   5796  98.5        -  VARJO.INTERNALS:USER-FUNCTION-P
 440      1   0.0      3   0.1   5797  98.5        -  SB-IMPL::STABLE-SORT-LIST
 441      1   0.0      3   0.1   5798  98.5        -  VARJO.INTERNALS::%GL-FLOW-ID!
 442      1   0.0      3   0.1   5799  98.5        -  (FLET #:WRAPPER6 :IN #:BLOCK5)
 443      1   0.0      2   0.0   5800  98.5        -  CEILING
 444      1   0.0      2   0.0   5801  98.5        -  VARJO.INTERNALS::PREFIX-TYPE-DECLARATION
 445      1   0.0      2   0.0   5802  98.6        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:V-RETURNED-P)
 446      1   0.0      2   0.0   5803  98.6        -  SB-IMPL::COMPUTE-SYMBOL-HASH
 447      1   0.0      2   0.0   5804  98.6        -  VARJO.INTERNALS::GEN-IN-DECL-STRINGS
 448      1   0.0      2   0.0   5805  98.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::COPY-STAGE (VARJO.INTERNALS:STAGE))
 449      1   0.0      2   0.0   5806  98.6        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 450      1   0.0      2   0.0   5807  98.6        -  (LABELS VARJO.INTERNALS::ENSURE-ENV :IN VARJO.INTERNALS:COMPILE-PLACE)
 451      1   0.0      2   0.0   5808  98.7        -  VARJO.INTERNALS::COMPUTE-NEXT-PRIMITIVE
 452      1   0.0      2   0.0   5809  98.7        -  (FLET #:WRAPPER186 :IN VARJO.INTERNALS:MERGE-COMPILED)
 453      1   0.0      2   0.0   5810  98.7        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.|))
 454      1   0.0      2   0.0   5811  98.7        -  (FLET #:WRAPPER413 :IN INITIALIZE-INSTANCE)
 455      1   0.0      2   0.0   5812  98.7        -  (LAMBDA (SB-PCL::|.P0.|))
 456      1   0.0      2   0.0   5813  98.7        -  VARJO.INTERNALS::%ARRAY-THE-RETURN-VALS-FOR-SIZE
 457      1   0.0      2   0.0   5814  98.8        -  MAKE-ARRAY
 458      1   0.0      2   0.0   5815  98.8        -  VARJO.INTERNALS:ENV-PRUNE*
 459      1   0.0      1   0.0   5816  98.8        -  SUBSTITUTE
 460      1   0.0      1   0.0   5817  98.8        -  (LAMBDA (SB-PCL::|.P0.|))
 461      1   0.0      1   0.0   5818  98.8        -  SB-KERNEL:%SXHASH-SIMPLE-SUBSTRING
 462      1   0.0      1   0.0   5819  98.8        -  (FLET #:H0 :IN SB-FORMAT::{-FORMAT-DIRECTIVE-INTERPRETER)
 463      1   0.0      1   0.0   5820  98.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.|))
 464      1   0.0      1   0.0   5821  98.9        -  (LABELS SB-IMPL::SXHASH-NUMBER :IN SXHASH)
 465      1   0.0      1   0.0   5822  98.9        -  SB-IMPL::OUTPUT-SYMBOL
 466      1   0.0      1   0.0   5823  98.9        -  (LAMBDA (SB-IMPL::X SB-IMPL::LIST2 SB-IMPL::KEY SB-IMPL::TEST) :IN SB-IMPL::LIST-REMOVE-DUPLICATES*)
 467      1   0.0      1   0.0   5824  98.9        -  SB-IMPL::VECTOR-SUBSEQ-DISPATCH/SIMPLE-BASE-STRING
 468      1   0.0      1   0.0   5825  98.9        -  VARJO.INTERNALS::VTYPE-EXISTSP
 469      1   0.0      1   0.0   5826  99.0        -  VARJO.INTERNALS::GLSL-ALPHANUMERIC-P
 470      1   0.0      1   0.0   5827  99.0        -  (SB-PCL::FAST-METHOD PRINT-OBJECT (INTEGER T))
 471      1   0.0      1   0.0   5828  99.0        -  VARJO.UTILS:LAST1
 472      1   0.0      1   0.0   5829  99.0        -  POSITION
 473      1   0.0      1   0.0   5830  99.0        -  SB-KERNEL:UB8-BASH-FILL
 474      1   0.0      1   0.0   5831  99.0        -  (FLET #:WRAPPER39 :IN VARJO.INTERNALS:BUILD-FUNCTION)
 475      1   0.0      1   0.0   5832  99.1        -  (LAMBDA (VARJO.INTERNALS::F) :IN VARJO.INTERNALS:SIGNATURES)
 476      1   0.0      1   0.0   5833  99.1        -  (LAMBDA (SB-KERNEL:INSTANCE) :IN SB-PCL::MAKE-OPTIMIZED-STD-BOUNDP-METHOD-FUNCTION)
 477      1   0.0      1   0.0   5834  99.1        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.| SB-PCL::|.P5.| SB-PCL::|.P6.|))
 478      1   0.0      1   0.0   5835  99.1        -  VARJO.INTERNALS::MAKE-UNIFORM-ORIGIN
 479      1   0.0      1   0.0   5836  99.1        -  ABS
 480      1   0.0      1   0.0   5837  99.2        -  (LAMBDA NIL :IN "/home/baggers/quicklisp/local-projects/the-works/varjo/src/varjo.internals/internal-types.lisp")
 481      1   0.0      1   0.0   5838  99.2        -  ASH
 482      1   0.0      1   0.0   5839  99.2        -  VARJO.INTERNALS:STEMCELLP
 483      1   0.0      1   0.0   5840  99.2        -  VARJO.INTERNALS:REPLACE-FLOW-IDS
 484      1   0.0      1   0.0   5841  99.2        -  (SB-IMPL::OPTIMIZED-DATA-VECTOR-REF CHARACTER)
 485      1   0.0      1   0.0   5842  99.2        -  VARJO.INTERNALS::FUNCTION-RAW-ARG-VALIDP
 486      1   0.0      1   0.0   5843  99.3        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:NTH-RETURN-NAME (T TESSELLATION-EVALUATION-STAGE))
 487      1   0.0      1   0.0   5844  99.3        -  VARJO.INTERNALS::GEN-IMPLICIT-ARG-TRIPPLES
 488      1   0.0      1   0.0   5845  99.3        -  SUBSEQ
 489      1   0.0      1   0.0   5846  99.3        -  VARJO.UTILS:N-OF
