Profiler sample vector full (4286 traces / 500000 samples), doubling the size
Profiler sample vector full (8601 traces / 1000000 samples), doubling the size

Number of samples:   10679
Sample interval:     0.001 seconds
Total sampling time: 10.679001 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "control-thread" waiting on: #<WAITQUEUE  {1001E08243}> {1001E02833}>
 #<SB-THREAD:THREAD "auto-flush-thread" RUNNING {10029EFDA3}>
 #<SB-THREAD:THREAD "swank-indentation-cache-thread" waiting on: #<WAITQUEUE  {1001E100E3}> {1001E08143}>
 #<SB-THREAD:THREAD "reader-thread" RUNNING {1001E08023}>
 #<SB-THREAD:THREAD "Swank Sentinel" waiting on: #<WAITQUEUE  {1005000003}> {1004FFC713}>
 #<SB-THREAD:THREAD "main thread" RUNNING {10005E8293}>
 #<SB-THREAD:THREAD "repl-thread" RUNNING {10029F0003}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 196      8   0.1      8   0.1   9513  89.1        -  "PPRINT-FUN-CALL-P"
 197      8   0.1      8   0.1   9521  89.2        -  (SB-PCL::FAST-METHOD PRINT-OBJECT (VECTOR T))
 198      8   0.1      8   0.1   9529  89.2        -  ALEXANDRIA.0.DEV:RCURRY
 199      8   0.1      8   0.1   9537  89.3        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.) :IN "SYS:SRC;PCL;DLISP3.LISP")
 200      7   0.1    261   2.4   9544  89.4        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::COPY-TYPE (V-TYPE))
 201      7   0.1    114   1.1   9551  89.4        -  SB-FORMAT::INTERPRET-DIRECTIVE-LIST
 202      7   0.1    101   0.9   9558  89.5        -  (LABELS VARJO.INTERNALS::CALC-SECONDARY-SCORE :IN VARJO.INTERNALS::BASIC-ARG-MATCHP)
 203      7   0.1     80   0.7   9565  89.6        -  SB-FORMAT::A-FORMAT-DIRECTIVE-INTERPRETER
 204      7   0.1     21   0.2   9572  89.6        -  (SB-PCL::EMF VARJO.INTERNALS:COPY-COMPILED)
 205      7   0.1     13   0.1   9579  89.7        -  WRITE-CHAR
 206      7   0.1     10   0.1   9586  89.8        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.|))
 207      7   0.1      9   0.1   9593  89.8        -  VARJO.INTERNALS::FUNCTION-RETURN-SPEC-DOESNT-NEED-FLOW-IDS
 208      7   0.1      9   0.1   9600  89.9        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 209      7   0.1      8   0.1   9607  90.0        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.|))
 210      7   0.1      8   0.1   9614  90.0        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::VALID-FOR-CONTEXTP (LIST VARJO.INTERNALS::ENVIRONMENT))
 211      7   0.1      8   0.1   9621  90.1        -  (LABELS SB-IMPL::FROB :IN SB-KERNEL:FILL-DATA-VECTOR)
 212      7   0.1      7   0.1   9628  90.2        -  (LABELS ALEXANDRIA.0.DEV::TRAVERSE :IN ALEXANDRIA.0.DEV:FLATTEN)
 213      7   0.1      7   0.1   9635  90.2        -  "PPRINT-DATA-LIST-P"
 214      7   0.1      7   0.1   9642  90.3        -  VARJO.INTERNALS::&REST-P
 215      7   0.1      7   0.1   9649  90.4        -  SB-IMPL::STRING-OUTPUT-STREAM-NEW-BUFFER
 216      7   0.1      7   0.1   9656  90.4        -  (LAMBDA NIL :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/varjo.internals/internal-types.lisp")
 217      7   0.1      7   0.1   9663  90.5        -  CLASS-OF
 218      7   0.1      7   0.1   9670  90.6        -  SB-INT:COMMA-P
 219      6   0.1   8902  83.4   9676  90.6        -  VARJO.INTERNALS::COMPILE-SPECIAL-FUNCTION
 220      6   0.1   4515  42.3   9682  90.7        -  VARJO.INTERNALS::TRY-COMPILE-ARGS
 221      6   0.1     36   0.3   9688  90.7        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|) :IN "/Users/Baggers/.cache/common-lisp/sbcl-1.4.4-macosx-x64/Users/Baggers/quicklisp/dists/quicklisp/software/cl-ppcre-2.0.11/api.fasl")
 222      6   0.1     21   0.2   9694  90.8        -  VARJO.INTERNALS:COPY-AST-NODE
 223      6   0.1     14   0.1   9700  90.8        -  REPLACE
 224      6   0.1     13   0.1   9706  90.9        -  (SB-PCL::FAST-METHOD SHARED-INITIALIZE (SB-PCL::SLOT-OBJECT T))
 225      6   0.1      7   0.1   9712  90.9        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 226      6   0.1      6   0.1   9718  91.0        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.))
 227      6   0.1      6   0.1   9724  91.1        -  (SB-IMPL::OPTIMIZED-DATA-VECTOR-SET CHARACTER)
 228      6   0.1      6   0.1   9730  91.1        -  "foreign function __pthread_canceled"
 229      6   0.1      6   0.1   9736  91.2        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2.) :IN "SYS:SRC;PCL;DOCUMENTATION.LISP")
 230      6   0.1      6   0.1   9742  91.2        -  SB-C::CHECK-DS-LIST
 231      6   0.1      6   0.1   9748  91.3        -  SB-KERNEL:%UNARY-TRUNCATE/SINGLE-FLOAT
 232      6   0.1      6   0.1   9754  91.3        -  ACONS
 233      6   0.1      6   0.1   9760  91.4        -  SB-IMPL::ALLOCATE-VECTOR-WITH-WIDETAG
 234      6   0.1      6   0.1   9766  91.5        -  SB-KERNEL:%CONCATENATE-TO-LIST
 235      6   0.1      6   0.1   9772  91.5        -  SB-KERNEL:VECTOR-SUBSEQ*
 236      5   0.0   8902  83.4   9777  91.6        -  VARJO.INTERNALS::COMPILE-FUNCTION-CALL
 237      5   0.0   6826  63.9   9782  91.6        -  VARJO.INTERNALS:COMPILE-FORMS-NOT-PROPAGATING-ENV-RETURNING-LIST-OF-COMPILED
 238      5   0.0   6804  63.7   9787  91.6        -  VARJO.INTERNALS:COMPILE-LET
 239      5   0.0    222   2.1   9792  91.7        -  VARJO.INTERNALS::V-VARIABLE->CODE-OBJ
 240      5   0.0    154   1.4   9797  91.7        -  SB-KERNEL:%MAP
 241      5   0.0    128   1.2   9802  91.8        -  VARJO.INTERNALS::CAST-STRING
 242      5   0.0     73   0.7   9807  91.8        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::GET-TYPE-DISTANCE (V-TYPE V-TYPE))
 243      5   0.0     34   0.3   9812  91.9        -  VARJO.INTERNALS:AST-NODE!
 244      5   0.0     28   0.3   9817  91.9        -  VARJO.INTERNALS:MAKE-FUNCTION-SET
 245      5   0.0     24   0.2   9822  92.0        -  VARJO.INTERNALS::%VALID-FOR-CONTEXTP
 246      5   0.0     15   0.1   9827  92.0        -  (FLET "WRAPPER5" :IN VARJO.INTERNALS:MAKE-FUNCTION-SET)
 247      5   0.0     12   0.1   9832  92.1        -  (SB-PCL::FAST-METHOD INITIALIZE-INSTANCE :AFTER (VARJO.INTERNALS::ENVIRONMENT))
 248      5   0.0     11   0.1   9837  92.1        -  (SB-PCL::EMF VARJO.INTERNALS:V-MAKE-VALUE)
 249      5   0.0     10   0.1   9842  92.2        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:V-MAKE-VALUE (V-TYPE T))
 250      5   0.0     10   0.1   9847  92.2        -  +
 251      5   0.0      9   0.1   9852  92.3        -  SB-KERNEL:%MEMBER
 252      5   0.0      7   0.1   9857  92.3        -  (LAMBDA (SB-PCL::|.P0.|))
 253      5   0.0      7   0.1   9862  92.3        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.|))
 254      5   0.0      6   0.1   9867  92.4        -  SB-IMPL::STRING-OUCH
 255      5   0.0      5   0.0   9872  92.4        -  SB-KERNEL:%SINGLE-FLOAT
 256      5   0.0      5   0.0   9877  92.5        -  SB-KERNEL:TWO-ARG-+
 257      5   0.0      5   0.0   9882  92.5        -  FIRST
 258      5   0.0      5   0.0   9887  92.6        -  VARJO.INTERNALS::NORMALIZE-OUT-OF-SCOPE-ARGS
 259      5   0.0      5   0.0   9892  92.6        -  SPLIT-SEQUENCE:SPLIT-SEQUENCE
 260      5   0.0      5   0.0   9897  92.7        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::POST-INITIALISE (V-TYPE))
 261      5   0.0      5   0.0   9902  92.7        -  NTHCDR
 262      5   0.0      5   0.0   9907  92.8        -  SB-KERNEL:%SP-STRING-COMPARE
 263      4   0.0   9951  93.2   9911  92.8        -  (SB-PCL::FAST-METHOD TRANSLATE (VARJO.INTERNALS:STAGE))
 264      4   0.0   8908  83.4   9915  92.8        -  VARJO.INTERNALS::COMPILE-CALL-WITH-SET-OF-FUNCTIONS
 265      4   0.0    714   6.7   9919  92.9        -  VARJO.INTERNALS::COMPILE-CALL-FORM
 266      4   0.0    357   3.3   9923  92.9        -  (LABELS VARJO.INTERNALS::ADD-VARS :IN VARJO.INTERNALS::ADD-GLSL-VARS)
 267      4   0.0    113   1.1   9927  93.0        -  VARJO.INTERNALS::CALC-REGULAR-FUNCTION-RETURN-IDS-GIVEN-ARGS
 268      4   0.0     72   0.7   9931  93.0        -  VARJO.INTERNALS:END-LINE
 269      4   0.0     47   0.4   9935  93.0        -  VARJO.INTERNALS::%CALC-FLOW-ID-GIVEN-ARGS
 270      4   0.0     26   0.2   9939  93.1        -  VARJO.INTERNALS::MERGE-LINES-INTO-BLOCK-LIST
 271      4   0.0     24   0.2   9943  93.1        -  SB-FORMAT::TOKENIZE-CONTROL-STRING
 272      4   0.0     23   0.2   9947  93.1        -  EPHEMERAL-P
 273      4   0.0     19   0.2   9951  93.2        -  SB-IMPL::EQUAL-HASH
 274      4   0.0     17   0.2   9955  93.2        -  VARJO.INTERNALS:CALC-PLACE-TREE
 275      4   0.0     14   0.1   9959  93.3        -  (LABELS VARJO.INTERNALS::WALK-NODE :IN VARJO.INTERNALS::POST-PROCESS-FUNC-AST)
 276      4   0.0     12   0.1   9963  93.3        -  SB-KERNEL:%MEMBER-TEST
 277      4   0.0      9   0.1   9967  93.3        -  (FLET "WRAPPER4" :IN VARJO.INTERNALS:MAKE-COMPILED)
 278      4   0.0      7   0.1   9971  93.4        -  SB-IMPL::VECTOR-SUBSEQ-DISPATCH/SIMPLE-CHARACTER-STRING
 279      4   0.0      7   0.1   9975  93.4        -  (FLET "WRAPPER19" :IN VARJO.INTERNALS::BASIC-ARG-MATCHP)
 280      4   0.0      6   0.1   9979  93.4        -  (FLET "WRAPPER12" :IN VARJO.INTERNALS:MERGE-COMPILED)
 281      4   0.0      6   0.1   9983  93.5        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::V-PLACE-FUNCTION-P (VARJO.INTERNALS:V-FUNCTION))
 282      4   0.0      4   0.0   9987  93.5        -  (LAMBDA (VARJO.INTERNALS::_) :IN MAKE-TYPE-SET)
 283      4   0.0      4   0.0   9991  93.6        -  CL-PPCRE::NEXT-CHAR
 284      4   0.0      4   0.0   9995  93.6        -  (SB-PCL::EMF CL-PPCRE::CONVERT-COMPOUND-PARSE-TREE)
 285      4   0.0      4   0.0   9999  93.6        -  SB-PCL::PV-WRAPPERS-FROM-ALL-ARGS
 286      4   0.0      4   0.0  10003  93.7        -  SB-PCL::PROBE-CACHE
 287      4   0.0      4   0.0  10007  93.7        -  SB-C::CHECK-DS-LIST/&REST
 288      4   0.0      4   0.0  10011  93.7        -  SB-KERNEL:HAIRY-DATA-VECTOR-REF/CHECK-BOUNDS
 289      4   0.0      4   0.0  10015  93.8        -  SB-KERNEL:UB8-BASH-COPY
 290      4   0.0      4   0.0  10019  93.8        -  (LABELS VARJO.INTERNALS::IEQL :IN VARJO.INTERNALS::LIKELY-RECURSION-P)
 291      4   0.0      4   0.0  10023  93.9        -  ALEXANDRIA.0.DEV:HASH-TABLE-KEYS
 292      4   0.0      4   0.0  10027  93.9        -  BUTLAST
 293      4   0.0      4   0.0  10031  93.9        -  SB-KERNEL:OUTPUT-OBJECT
 294      4   0.0      4   0.0  10035  94.0        -  (LAMBDA (SB-KERNEL:INSTANCE) :IN SB-PCL::MAKE-OPTIMIZED-STD-BOUNDP-METHOD-FUNCTION)
 295      4   0.0      4   0.0  10039  94.0        -  SB-KERNEL:OUTPUT-UGLY-OBJECT
 296      4   0.0      4   0.0  10043  94.0        -  "PPRINT-ARRAY-P"
 297      4   0.0      4   0.0  10047  94.1        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2.))
 298      4   0.0      4   0.0  10051  94.1        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 299      3   0.0   9000  84.3  10054  94.1        -  VARJO.INTERNALS::MAKE-REGULAR-FUNCTION
 300      3   0.0    215   2.0  10057  94.2        -  (SB-PCL::FAST-METHOD CL-PPCRE:CREATE-SCANNER (STRING))
 301      3   0.0    141   1.3  10060  94.2        -  SB-FORMAT::%FORMAT
 302      3   0.0    136   1.3  10063  94.2        -  SB-IMPL::%MAP-TO-LIST
 303      3   0.0    114   1.1  10066  94.3        -  VARJO.INTERNALS:PREFIX-TYPE-TO-STRING
 304      3   0.0    112   1.0  10069  94.3        -  (LABELS VARJO.INTERNALS::ENSURE-ENV :IN COMPILE-FORM)
 305      3   0.0    106   1.0  10072  94.3        -  (FLET SB-IMPL::F :IN SB-IMPL::%MAP-TO-LIST)
 306      3   0.0     90   0.8  10075  94.3        -  (SB-PCL::FAST-METHOD INITIALIZE-INSTANCE :AFTER (VARJO.INTERNALS::AST-NODE))
 307      3   0.0     89   0.8  10078  94.4        -  (SB-PCL::FAST-METHOD CL-PPCRE::CONVERT-COMPOUND-PARSE-TREE ((EQL :GROUP) T))
 308      3   0.0     72   0.7  10081  94.4        -  VARJO.INTERNALS::%VALIDATE-VAR-TYPES
 309      3   0.0     55   0.5  10084  94.4        -  VARJO.UTILS:FIND-DUPLICATES
 310      3   0.0     53   0.5  10087  94.5        -  VARJO.INTERNALS::COMPILE-SYMBOL
 311      3   0.0     46   0.4  10090  94.5        -  VARJO.INTERNALS::FLOW-ID+META!
 312      3   0.0     41   0.4  10093  94.5        -  VARJO.INTERNALS::GEN-IN-ARG-STRINGS
 313      3   0.0     28   0.3  10096  94.5        -  VARJO.INTERNALS:ID~=
 314      3   0.0     25   0.2  10099  94.6        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:GET-SYMBOL-BINDING (T T VARJO.INTERNALS::ENVIRONMENT))
 315      3   0.0     24   0.2  10102  94.6        -  (SB-PCL::FAST-METHOD TYPE->TYPE-SPEC (V-TYPE))
 316      3   0.0     23   0.2  10105  94.6        -  (SB-PCL::FAST-METHOD INITIALIZE-INSTANCE :AFTER (CL-PPCRE::STR))
 317      3   0.0     17   0.2  10108  94.7        -  SPLIT-SEQUENCE::SPLIT-FROM-START
 318      3   0.0     17   0.2  10111  94.7        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::VALID-FOR-CONTEXTP (VARJO.INTERNALS:V-FUNCTION VARJO.INTERNALS::ENVIRONMENT))
 319      3   0.0     13   0.1  10114  94.7        -  SB-IMPL::STABLE-SORT-LIST
 320      3   0.0     13   0.1  10117  94.7        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::V-NAME-MAP (VARJO.INTERNALS::ENVIRONMENT))
 321      3   0.0     11   0.1  10120  94.8        -  (LAMBDA (VARJO.INTERNALS::_) :IN VARJO.INTERNALS:MAKE-FUNCTION-SET)
 322      3   0.0     10   0.1  10123  94.8        -  (LAMBDA (SB-PCL::|.P0.|))
 323      3   0.0      8   0.1  10126  94.8        -  POSITION
 324      3   0.0      8   0.1  10129  94.8        -  VARJO.INTERNALS::GLSL-VAR-NAMEP
 325      3   0.0      7   0.1  10132  94.9        -  SB-IMPL::VECTOR-SUBSEQ-DISPATCH/SIMPLE-BASE-STRING
 326      3   0.0      7   0.1  10135  94.9        -  (FLET CL-PPCRE::MAKE-ARRAY-FROM-TWO-CHARS :IN CL-PPCRE::SEQ)
 327      3   0.0      7   0.1  10138  94.9        -  (SB-PCL::EMF CL-PPCRE:SCAN)
 328      3   0.0      5   0.0  10141  95.0        -  (SB-PCL::EMF CL-PPCRE:CREATE-SCANNER)
 329      3   0.0      5   0.0  10144  95.0        -  SB-KERNEL:%CONCATENATE-TO-STRING
 330      3   0.0      5   0.0  10147  95.0        -  VARJO.INTERNALS::SINGULAR-FLOW-ID-P
 331      3   0.0      5   0.0  10150  95.0        -  (LAMBDA (SB-PCL::|.P0.|) :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 332      3   0.0      4   0.0  10153  95.1        -  (LAMBDA (SB-PCL::|.P0.|))
 333      3   0.0      3   0.0  10156  95.1        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2.) :IN "SYS:SRC;PCL;DLISP3.LISP")
 334      3   0.0      3   0.0  10159  95.1        -  ASH
 335      3   0.0      3   0.0  10162  95.2        -  (LAMBDA (&REST ALEXANDRIA.0.DEV::MORE) :IN ALEXANDRIA.0.DEV:CURRY)
 336      3   0.0      3   0.0  10165  95.2        -  (LAMBDA (SB-IMPL::X SB-IMPL::LIST2 SB-IMPL::KEY SB-IMPL::TEST) :IN SB-IMPL::LIST-REMOVE-DUPLICATES*)
 337      3   0.0      3   0.0  10168  95.2        -  SB-KERNEL:TWO-ARG-=
 338      3   0.0      3   0.0  10171  95.2        -  CL-PPCRE::GET-QUANTIFIER
 339      3   0.0      3   0.0  10174  95.3        -  VARJO.UTILS:CONS-END
 340      3   0.0      3   0.0  10177  95.3        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:V-VOIDP (VARJO.INTERNALS:COMPILED))
 341      3   0.0      3   0.0  10180  95.3        -  SB-KERNEL:SEQUENCEP
 342      3   0.0      3   0.0  10183  95.4        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.| SB-PCL::|.P5.| SB-PCL::|.P6.| SB-PCL::|.P7.| SB-PCL::|.P8.| SB-PCL::|.P9.| SB-PCL::|.P10.| SB-PCL::|.P11.| SB-PCL::|.P12.| SB-PCL::|.P13.| SB-PCL::|.P14.|))
 343      3   0.0      3   0.0  10186  95.4        -  SB-IMPL::OUTPUT-INTEGER
 344      3   0.0      3   0.0  10189  95.4        -  (LAMBDA (SB-PCL::|.P0.|))
 345      3   0.0      3   0.0  10192  95.4        -  SB-KERNEL:%ASSOC-EQ
 346      3   0.0      3   0.0  10195  95.5        -  STRING
 347      2   0.0    478   4.5  10197  95.5        -  VARJO.INTERNALS:LISP-NAME->GLSL-NAME
 348      2   0.0    355   3.3  10199  95.5        -  VARJO.INTERNALS::GEN-GLSL-STRING-FOR-SYMBOL
 349      2   0.0    296   2.8  10201  95.5        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::CAST-CODE-INNER (T T T))
 350      2   0.0    269   2.5  10203  95.5        -  CL-PPCRE:REGEX-REPLACE
 351      2   0.0    170   1.6  10205  95.6        -  (SB-PCL::FAST-METHOD CL-PPCRE:CREATE-SCANNER (T))
 352      2   0.0    107   1.0  10207  95.6        -  SB-KERNEL:%PUTHASH
 353      2   0.0     83   0.8  10209  95.6        -  SB-IMPL::%%WAIT-FOR
 354      2   0.0     82   0.8  10211  95.6        -  VARJO.INTERNALS::GEN-VARIABLE-STRING
 355      2   0.0     82   0.8  10213  95.6        -  (SB-PCL::FAST-METHOD CL-PPCRE::CONVERT-SIMPLE-PARSE-TREE (STRING))
 356      2   0.0     59   0.6  10215  95.7        -  VARJO.INTERNALS::%MERGE-PROGN
 357      2   0.0     42   0.4  10217  95.7        -  VARJO.UTILS:POSITIONS-IF
 358      2   0.0     30   0.3  10219  95.7        -  (LABELS VARJO.UTILS::F :IN VARJO.UTILS:POSITIONS-IF)
 359      2   0.0     30   0.3  10221  95.7        -  VARJO.INTERNALS::FINAL-UNIFORM-STRINGS
 360      2   0.0     22   0.2  10223  95.7        -  SB-IMPL::FLONUM-TO-STRING
 361      2   0.0     21   0.2  10225  95.7        -  VARJO.INTERNALS::GET-VERSION-FROM-CONTEXT-LIST
 362      2   0.0     18   0.2  10227  95.8        -  (LAMBDA (STRING CL-PPCRE::START CL-PPCRE::END) :IN CL-PPCRE::CREATE-SCANNER-AUX)
 363      2   0.0     17   0.2  10229  95.8        -  FIND-MUTUAL-CAST-TYPE
 364      2   0.0     17   0.2  10231  95.8        -  CL-PPCRE::SEQ
 365      2   0.0     17   0.2  10233  95.8        -  VARJO.INTERNALS::MERGE-RETURN-SETS
 366      2   0.0     13   0.1  10235  95.8        -  VARJO.INTERNALS::GEN-FUNCTION-SIGNATURE
 367      2   0.0     11   0.1  10237  95.9        -  (FLET "WRAPPER2" :IN VARJO.INTERNALS::%VALID-FOR-CONTEXTP)
 368      2   0.0     10   0.1  10239  95.9        -  (LABELS SB-IMPL::RECUR :IN SB-IMPL::STABLE-SORT-LIST)
 369      2   0.0     10   0.1  10241  95.9        -  VARJO.INTERNALS:ENV-DEPTH
 370      2   0.0      9   0.1  10243  95.9        -  VARJO.INTERNALS::CAST-CODE
 371      2   0.0      9   0.1  10245  95.9        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS::AST-KINDP (T T))
 372      2   0.0      8   0.1  10247  96.0        -  CL-PPCRE::GREEDY-QUANT
 373      2   0.0      8   0.1  10249  96.0        -  VARJO.INTERNALS:ENV-PRUNE*
 374      2   0.0      8   0.1  10251  96.0        -  (FLET "WRAPPER2" :IN VARJO.INTERNALS::FIND-FUNCTION-IN-SET-FOR-ARGS)
 375      2   0.0      7   0.1  10253  96.0        -  (LABELS VARJO.INTERNALS::&REST-POS :IN VARJO.INTERNALS::FIND-COMPILER-MACRO-FOR-FUNC)
 376      2   0.0      7   0.1  10255  96.0        -  VARJO.INTERNALS::GET-BASE-ENV
 377      2   0.0      6   0.1  10257  96.0        -  SB-FORMAT::{-FORMAT-DIRECTIVE-INTERPRETER
 378      2   0.0      5   0.0  10259  96.1        -  UIOP/UTILITY:STRING-PREFIX-P
 379      2   0.0      3   0.0  10261  96.1        -  (LAMBDA (VARJO.INTERNALS:P-ENV VARI.CL::BINDING) :IN VARI.CL::VS-LET)
 380      2   0.0      3   0.0  10263  96.1        -  SB-KERNEL:LIST-SUBSEQ*
 381      2   0.0      3   0.0  10265  96.1        -  VARJO.INTERNALS::MULTI-RETURN-FUNCTION-P
 382      2   0.0      3   0.0  10267  96.1        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.|))
 383      2   0.0      3   0.0  10269  96.2        -  (LAMBDA (SB-PCL::|.P0.|))
 384      2   0.0      3   0.0  10271  96.2        -  SB-KERNEL:%MEMBER-KEY
 385      2   0.0      3   0.0  10273  96.2        -  VARJO.INTERNALS::MERGE-EMIT-SETS
 386      2   0.0      2   0.0  10275  96.2        -  VARJO.INTERNALS::MAKE-AST-ORIGIN
 387      2   0.0      2   0.0  10277  96.2        -  SORT
 388      2   0.0      2   0.0  10279  96.3        -  <
 389      2   0.0      2   0.0  10281  96.3        -  CONSP
 390      2   0.0      2   0.0  10283  96.3        -  (LAMBDA (#:FORM-VAR0 #:G-ENV1) :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/vari.glsl/functions.lisp")
 391      2   0.0      2   0.0  10285  96.3        -  (LAMBDA (CL-PPCRE::START-POS) :IN CL-PPCRE::CREATE-BMH-MATCHER)
 392      2   0.0      2   0.0  10287  96.3        -  SB-KERNEL:CSUBTYPEP
 393      2   0.0      2   0.0  10289  96.3        -  SB-IMPL::LIST-REVERSE
 394      2   0.0      2   0.0  10291  96.4        -  VARJO.INTERNALS:COMPILE-LIST-FORM
 395      2   0.0      2   0.0  10293  96.4        -  (FLET "WITHOUT-INTERRUPTS-BODY-67" :IN SB-THREAD::CALL-WITH-RECURSIVE-SYSTEM-LOCK)
 396      2   0.0      2   0.0  10295  96.4        -  (FLET SB-IMPL::FAST-NTHCDR :IN NTHCDR)
 397      2   0.0      2   0.0  10297  96.4        -  (SB-PCL::FAST-METHOD PRINT-OBJECT (INTEGER T))
 398      2   0.0      2   0.0  10299  96.4        -  (LAMBDA (SB-PCL::.PV. SB-PCL::.NEXT-METHOD-CALL. SB-PCL::.ARG0. SB-PCL::.ARG1. SB-INT:&MORE SB-PCL::.DFUN-MORE-CONTEXT. SB-PCL::.DFUN-MORE-COUNT.) :IN "/Users/Baggers/.cache/common-lisp/sbcl-1.4.4-macosx-x64/Users/Baggers/quicklisp/dists/quicklisp/software/cl-ppcre-2.0.11/api.fasl")
 399      2   0.0      2   0.0  10301  96.5        -  SB-IMPL::SLOW-HAIRY-DATA-VECTOR-SET
 400      2   0.0      2   0.0  10303  96.5        -  (LAMBDA (#:FORM-VAR0 #:G-ENV1) :IN "/Users/Baggers/quicklisp/local-projects/the-works/varjo/src/vari.cl/special-operators/let.lisp")
 401      2   0.0      2   0.0  10305  96.5        -  VARJO.INTERNALS::WALK-AST
 402      2   0.0      2   0.0  10307  96.5        -  SB-INT:MISC-INDEX
 403      2   0.0      2   0.0  10309  96.5        -  SB-KERNEL:TWO-ARG-<
 404      2   0.0      2   0.0  10311  96.6        -  (LAMBDA (&REST ALEXANDRIA.0.DEV::MORE) :IN ALEXANDRIA.0.DEV:RCURRY)
 405      2   0.0      2   0.0  10313  96.6        -  (LABELS SB-IMPL::SXHASH-NUMBER :IN SXHASH)
 406      2   0.0      2   0.0  10315  96.6        -  (LAMBDA (SB-IMPL::D) :IN SB-IMPL::FLONUM-TO-DIGITS)
 407      1   0.0   8866  83.0  10316  96.6        -  VARI.CL::VS-PROGN
 408      1   0.0   8851  82.9  10317  96.6        -  VARJO.INTERNALS:COMPILE-PROGN
 409      1   0.0   8598  80.5  10318  96.6        -  VARI.CL::VS-LABELS
 410      1   0.0   2112  19.8  10319  96.6        -  (LAMBDA (&REST VARJO.INTERNALS:ARGS) :IN VARJO.INTERNALS:COMPILE-FORMS-PROPAGATING-ENV-RETURNING-LIST-OF-COMPILED)
 411      1   0.0    400   3.7  10320  96.6        -  VARJO.INTERNALS::%GET-FREE-GLSL-NAME
 412      1   0.0    311   2.9  10321  96.6        -  VARJO.INTERNALS::POST-PROCESS-FUNC-AST
 413      1   0.0    245   2.3  10322  96.7        -  (SB-PCL::FAST-METHOD CL-PPCRE:SCAN (STRING T))
 414      1   0.0    221   2.1  10323  96.7        -  VARJO.INTERNALS::COMPILE-NUMBER
 415      1   0.0    218   2.0  10324  96.7        -  VARJO.INTERNALS::TYPIFY-CODE
 416      1   0.0    191   1.8  10325  96.7        -  VARJO.INTERNALS::FIND-AND-EXPAND-COMPILER-MACRO
 417      1   0.0    178   1.7  10326  96.7        -  (SB-PCL::FAST-METHOD VARJO.INTERNALS:SET-FLOW-ID (V-TYPE VARJO.INTERNALS:FLOW-IDENTIFIER))
 418      1   0.0    175   1.6  10327  96.7        -  VARJO.INTERNALS::FIND-COMPILER-MACRO-FOR-FUNC
 419      1   0.0     97   0.9  10328  96.7        -  VARJO.INTERNALS::GEN-FUNCTION-BODY-STRING
